genres,overview,production_companies,release_date,runtime,title,vote_average
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]","Set in the near future, Lockout follows a falsely convicted ex-government agent , whose one chance at obtaining freedom lies in the dangerous mission of rescuing the President's daughter from rioting convicts at an outer space maximum security prison.","[{""name"": ""Canal+"", ""id"": 5358}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""Cin\u00e9+"", ""id"": 10611}]",12-04-2012,95,Lockout,5.8
"[{""id"": 35, ""name"": ""Comedy""}]",A man becomes increasingly jealous of his friend's newfound success.,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""DreamWorks Pictures"", ""id"": 7293}, {""name"": ""Baltimore Spring Creek Productions"", ""id"": 16061}, {""name"": ""Nu Image / Millennium Films"", ""id"": 25473}]",30-04-2004,99,Envy,4.8
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Radical Media"", ""id"": 11152}]",16-04-2009,96,Crank: High Voltage,5.9
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]","Set in 1920's New York City, this movie tells the story of idealistic young playwright David Shayne. Producer Julian Marx finally finds funding for the project from gangster Nick Valenti. The catch is that Nick's girl friend Olive Neal gets the part of a psychiatrist, and Olive is a bimbo who could never pass for a psychiatrist as well as being a dreadful actress. Agreeing to this first compromise is the first step to Broadway's complete seduction of David, who neglects longtime girl friend Ellen. Meanwhile David puts up with Warner Purcell, the leading man who is a compulsive eater, Helen Sinclair, the grand dame who wants her part jazzed up, and Cheech, Olive's interfering hitman / bodyguard. Eventually, the playwright must decide whether art or life is more important.","[{""name"": ""Miramax Films"", ""id"": 14}]",14-10-1994,98,Bullets Over Broadway,7
"[{""id"": 18, ""name"": ""Drama""}]","This amazing biblical drama chronicles the brave and historic legend of Hadassah, a Jewish orphan with exceptional beauty who rises to become Queen Esther of Persia and saves Persian Jews from genocide. By revealing her heritage to the king, Esther thwarts the evil prime minister's plan to annihilate all Jews in the Persian Empire. The annual festival of Purim is inspired by her heroism.","[{""name"": ""Gener8Xion Entertainment"", ""id"": 3957}]",13-10-2006,123,One Night with the King,6.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]","A stylish political thriller where love and war collide in Southeast Asia. Set in early 1950s Vietnam, a young American becomes entangled in a dangerous love triangle when he falls for the beautiful mistress of a British journalist. As war is waged around them, these three only sink deeper into a world of drugs, passion, and betrayal where nothing is as it seems.","[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Intermedia Films"", ""id"": 763}, {""name"": ""Mirage Enterprises"", ""id"": 932}]",22-11-2002,101,The Quiet American,6.4
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]","A Chicago weather man, separated from his wife and children, debates whether professional and personal success are mutually exclusive.","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG"", ""id"": 11930}]",20-10-2005,101,The Weather Man,6
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]","Monroe Hutchens is the heavyweight champion of Sweetwater, a maximum security prison. He was convicted to a life sentence due to a passionate crime. Iceman Chambers is the heavyweight champion, who lost his title due to a rape conviction to ten years in Sweetwater. WHen these two giants collide in the same prison, they fight against each other disputing who is the real champion.","[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Amen Ra Films"", ""id"": 421}]",23-08-2002,96,Undisputed,6.1
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]","Dentist, Bertram Pincus is a man whose people skills leave much to be desired. When Pincus dies unexpectedly, but is miraculously revived after seven minutes, he wakes up to discover that he now has the annoying ability to see ghosts.","[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Pariah"", ""id"": 11733}]",19-09-2008,102,Ghost Town,6.4
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]","When New Orleans cop Danny Fisher prevents a brilliant thief from successfully carrying out his latest heist, the thief's girlfriend is accidentally killed. Hungry for revenge, the criminal mastermind breaks out of prison and kidnaps Danny's fiancee. To save her, Danny must successfully navigate his way through an elaborate series of tasks and puzzles, or else watch the love of his life die.","[{""name"": ""The Mark Gordon Company"", ""id"": 1557}, {""name"": ""Fox Atomic"", ""id"": 2890}, {""name"": ""20th Century Fox Home Entertainment"", ""id"": 3635}, {""name"": ""WWE Studios"", ""id"": 10339}, {""name"": ""Midnight Sun Pictures"", ""id"": 17887}]",19-03-2009,108,12 Rounds,5.7
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,"[{""name"": ""Hammer Film Productions"", ""id"": 1314}, {""name"": ""EFTI"", ""id"": 3576}, {""name"": ""Exclusive Media Group"", ""id"": 11448}, {""name"": ""Overture Films"", ""id"": 12807}]",01-10-2010,116,Let Me In,6.7
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]","During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his ancient enemy, who has returned to exact revenge.","[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Sheen Productions"", ""id"": 27085}, {""name"": ""Ben-Ami/Leeds Productions"", ""id"": 37015}]",06-05-1994,93,3 Ninjas Kick Back,4.5
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]","A man whose brain becomes magnetized unintentionally destroys every tape in his friend's video store. In order to satisfy the store's most loyal renter, an aging woman with signs of dementia, the two men set out to remake the lost films.","[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Partizan"", ""id"": 1784}, {""name"": ""Focus Features"", ""id"": 10146}]",20-01-2008,102,Be Kind Rewind,6.2
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]","Eccentric 70-year-old widow purchases the Windmill Theatre in London as a post-widowhood hobby. After starting an innovative continuous variety review, which is copied by other theaters, they begin to lose money. Mrs Henderson suggests they add female nudity similar to the Moulin Rouge in Paris",[],09-09-2005,103,Mrs Henderson Presents,6.4
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",A gang of criminals and corrupt cops plan the murder of a police officer in order to pull off their biggest heist yet across town.,"[{""name"": ""Worldview Entertainment"", ""id"": 9015}, {""name"": ""Anonymous Content"", ""id"": 30420}, {""name"": ""MadRiver Pictures"", ""id"": 73493}, {""name"": ""Sierra Pictures"", ""id"": 78595}, {""name"": ""Surefire Capital"", ""id"": 78596}]",19-02-2016,115,Triple 9,5.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]","This film tells the story of a successful writer called Harry Block, played by Allen himself, who draws inspiration from people he knows in real-life, and from events that happened to him, sometimes causing these people to become alienated from him as a result.","[{""name"": ""Fine Line Features"", ""id"": 8}]",26-08-1997,96,Deconstructing Harry,7.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",Oscar and Peter land a career-making opportunity when a Chicago tycoon chooses them to compete for the design of a cultural center. The tycoon mistakenly believes that Oscar is gay and has him spy on his mistress Amy. Oscar goes along with it and ends up falling in love with Amy.,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Warner Bros."", ""id"": 6194}]",22-10-1999,98,Three to Tango,5.4
"[{""id"": 18, ""name"": ""Drama""}]","Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.","[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""PeaPie Films"", ""id"": 32243}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}]",02-10-2015,100,Burnt,6.3
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",Two escaped cons only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",15-12-1989,106,We're No Angels,5.6
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",A New York girl sets her father up with a beautiful woman in a shaky marriage while her half sister gets engaged.,"[{""name"": ""Miramax Films"", ""id"": 14}]",06-12-1996,101,Everyone Says I Love You,6.5
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]","Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family.","[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Baldwin Entertainment Group"", ""id"": 2234}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}, {""name"": ""Brass Hat Films"", ""id"": 13817}]",31-08-2007,105,Death Sentence,6.5
"[{""id"": 18, ""name"": ""Drama""}]","Eight months after the death of his wife, Frank Goode looks forward to a reunion with his four adult children. When all of them cancel their visits at the last minute, Frank, against the advice of his doctor, sets out on a road trip to reconnect with his offspring. As he visits each one in turn, Frank finds that his children's lives are not quite as picture-perfect as they've made them out to be.","[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Hollywood Gang Productions"", ""id"": 2994}, {""name"": ""Radar Pictures"", ""id"": 14718}]",04-12-2009,99,Everybody's Fine,6.5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]","Following on from the plot of the last movie, babies can communicate with each other using 'baby talk', and have an innate knowledge of the secrets of the universe. The baby geniuses become involved in a scheme by media mogul Bill Biscane (Jon Voight). Helping the geniuses is a legendary superbaby named Kahuna. He joins up with several other babies in an attempt to stop Biscane, who intends to use a state-of-the-art satellite system to control the world's population.","[{""name"": ""Crystal Sky Worldwide"", ""id"": 4077}, {""name"": ""Triumph Films"", ""id"": 23098}]",27-08-2004,88,Superbabies: Baby Geniuses 2,1.9
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]","Special Agent Derrick Vann is a man out to get the man who killed his partner but a case of mistaken identity leads him to Andy Fidler, a salesman with too many questions and a knack of getting in Vanns way","[{""name"": ""New Line Cinema"", ""id"": 12}]",08-09-2005,83,The Man,5.4
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]","Cedric the Entertainer plays Jake, a seemingly regular guy who has no idea who he is after being hit over the head by mysterious assailants. When he finds himself entangled in a government conspiracy, Jake and his pursuers become convinced that he is an undercover agent.","[{""name"": ""New Line Cinema"", ""id"": 12}]",05-01-2007,84,Code Name: The Cleaner,4.7
"[{""id"": 35, ""name"": ""Comedy""}]","After accidentally witnessing a mafia hit in the Windy City, gal pals Connie and Carla skip town for L.A., where they go way undercover as singers working the city's dinner theater circuit ... as drag queens. Now, it's not enough that they become big hits on the scene; things get extra-weird when Connie meets Jeff -- a guy she'd like to be a woman with","[{""name"": ""Universal Pictures"", ""id"": 33}]",16-04-2004,98,Connie and Carla,6.4
